,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,NAME,state,county,tract,suburb_house_decades,Class,Typology_Flag,Housing_Age_Flag,Combined_Flag
2330,35278.0,4143.0,3892.0,93.9,5.0,2.35,13.5,8.4,"Census Tract 101, Belmont County, Ohio",39,013,010100,21.9,0,0,0,0
2331,37867.0,3602.0,3297.0,91.5,7.3,2.2,8.8,7.4,"Census Tract 102, Belmont County, Ohio",39,013,010200,16.200000000000003,0,0,0,0
2332,53210.0,3767.0,3736.0,99.2,0.5,2.59,11.7,5.9,"Census Tract 106, Belmont County, Ohio",39,013,010600,17.6,1,1,0,0
2333,30945.0,1489.0,1437.0,96.5,2.9,1.99,24.4,7.0,"Census Tract 115, Belmont County, Ohio",39,013,011500,31.4,0,0,1,0
2334,27684.0,1231.0,1217.0,98.9,1.4,1.83,5.9,9.1,"Census Tract 121, Belmont County, Ohio",39,013,012100,15.0,0,0,0,0
2335,60370.0,3456.0,3423.0,99.0,0.7,2.43,10.9,17.9,"Census Tract 103, Belmont County, Ohio",39,013,010300,28.799999999999997,1,1,1,1
2336,62361.0,2328.0,2310.0,99.2,1.5,2.5,2.8,3.7,"Census Tract 107, Belmont County, Ohio",39,013,010700,6.5,1,1,0,0
2337,43404.0,2157.0,2139.0,99.2,1.7,2.48,5.7,5.9,"Census Tract 108.02, Belmont County, Ohio",39,013,010802,11.600000000000001,0,0,0,0
2338,37540.0,2338.0,2135.0,91.3,11.4,2.5,8.1,12.9,"Census Tract 7137, Stark County, Ohio",39,151,713700,21.0,0,0,0,0
2339,46164.0,4238.0,4197.0,99.0,1.1,2.37,13.1,13.0,"Census Tract 7146, Stark County, Ohio",39,151,714600,26.1,0,0,1,0
2340,45391.0,3829.0,3490.0,91.1,10.3,2.29,19.3,14.5,"Census Tract 7143.02, Stark County, Ohio",39,151,714302,33.8,0,0,1,0
2341,64275.0,7442.0,7141.0,96.0,6.1,2.26,9.9,17.1,"Census Tract 7121.02, Stark County, Ohio",39,151,712102,27.0,1,1,1,1
2342,57809.0,3926.0,3886.0,99.0,0.9,2.53,10.3,7.3,"Census Tract 7130, Stark County, Ohio",39,151,713000,17.6,1,1,0,0
2343,51293.0,5403.0,5322.0,98.5,1.5,2.48,41.0,9.8,"Census Tract 7134.01, Stark County, Ohio",39,151,713401,50.8,1,1,1,1
2344,57616.0,4457.0,4257.0,95.5,5.2,2.45,17.8,29.2,"Census Tract 7133, Stark County, Ohio",39,151,713300,47.0,1,1,1,1
2345,60605.0,5473.0,5217.0,95.3,5.2,2.35,1.2,18.6,"Census Tract 7135.01, Stark County, Ohio",39,151,713501,19.8,1,1,0,0
2346,46379.0,4269.0,4215.0,98.7,1.9,2.52,23.6,11.7,"Census Tract 7140, Stark County, Ohio",39,151,714000,35.3,0,0,1,0
2347,45053.0,5672.0,5450.0,96.1,3.4,2.4,22.4,20.0,"Census Tract 7135.02, Stark County, Ohio",39,151,713502,42.4,0,0,1,0
2348,43897.0,7287.0,6308.0,86.6,14.5,2.1,15.6,10.4,"Census Tract 7007, Stark County, Ohio",39,151,700700,26.0,0,0,1,0
2349,21193.0,3344.0,1188.0,35.5,67.5,2.31,20.1,8.3,"Census Tract 7021, Stark County, Ohio",39,151,702100,28.400000000000002,0,0,1,0
2350,47455.0,3499.0,3211.0,91.8,6.6,1.95,31.8,7.8,"Census Tract 7107, Stark County, Ohio",39,151,710700,39.6,0,0,1,0
2351,25833.0,2539.0,1751.0,69.0,41.4,2.43,15.4,2.8,"Census Tract 7142, Stark County, Ohio",39,151,714200,18.2,0,0,0,0
2352,63397.0,2752.0,2752.0,100.0,0.0,2.77,12.1,13.2,"Census Tract 7147.02, Stark County, Ohio",39,151,714702,25.299999999999997,1,1,1,1
2353,66204.0,2062.0,2042.0,99.0,0.0,2.73,22.7,26.8,"Census Tract 7125, Stark County, Ohio",39,151,712500,49.5,1,1,1,1
2354,71232.0,4381.0,4343.0,99.1,1.4,2.75,10.3,13.5,"Census Tract 7109, Stark County, Ohio",39,151,710900,23.8,1,1,1,1
2355,62216.0,2729.0,2625.0,96.2,6.6,2.67,18.2,10.6,"Census Tract 7136, Stark County, Ohio",39,151,713600,28.799999999999997,1,1,1,1
2356,43670.0,2618.0,2550.0,97.4,1.6,2.31,19.3,13.2,"Census Tract 7126.01, Stark County, Ohio",39,151,712601,32.5,0,0,1,0
2357,64978.0,7542.0,7186.0,95.3,4.1,2.57,10.9,10.7,"Census Tract 108, Allen County, Ohio",39,003,010800,21.6,1,1,0,0
2358,54241.0,2149.0,1543.0,71.8,32.2,2.82,24.0,2.5,"Census Tract 132, Allen County, Ohio",39,003,013200,26.5,0,0,1,0
2359,32679.0,2942.0,1437.0,48.8,53.5,2.78,13.9,8.7,"Census Tract 138, Allen County, Ohio",39,003,013800,22.6,0,0,0,0
2360,59779.0,3397.0,3086.0,90.8,3.3,2.48,7.4,6.3,"Census Tract 140, Allen County, Ohio",39,003,014000,13.7,0,0,0,0
2361,55846.0,4076.0,4066.0,99.8,0.2,2.71,7.1,11.1,"Census Tract 102, Allen County, Ohio",39,003,010200,18.2,1,1,0,0
2362,52303.0,4641.0,4139.0,89.2,9.8,2.21,14.4,29.0,"Census Tract 109, Allen County, Ohio",39,003,010900,43.4,0,0,1,0
2363,20547.0,2321.0,1651.0,71.1,38.5,2.24,10.1,6.0,"Census Tract 134, Allen County, Ohio",39,003,013400,16.1,0,0,0,0
2364,62358.0,2486.0,2145.0,86.3,10.9,2.4,21.2,24.7,"Census Tract 118, Allen County, Ohio",39,003,011800,45.9,0,0,1,0
2365,91875.0,2474.0,2375.0,96.0,2.8,2.56,7.6,21.3,"Census Tract 120, Allen County, Ohio",39,003,012000,28.9,1,1,1,1
2366,38214.0,3813.0,3447.0,90.4,10.6,2.38,32.2,14.3,"Census Tract 123, Allen County, Ohio",39,003,012300,46.5,0,0,1,0
2367,29863.0,2154.0,1643.0,76.3,24.8,2.13,20.9,7.8,"Census Tract 124, Allen County, Ohio",39,003,012400,28.7,0,0,1,0
2368,21722.0,1685.0,1178.0,69.9,37.1,2.76,3.9,9.0,"Census Tract 127, Allen County, Ohio",39,003,012700,12.9,0,0,0,0
2369,35781.0,4402.0,3584.0,81.4,14.7,2.33,11.9,22.9,"Census Tract 130, Allen County, Ohio",39,003,013000,34.8,0,0,1,0
2370,55685.0,7572.0,7071.0,93.4,3.4,2.5,10.0,13.3,"Census Tract 113, Allen County, Ohio",39,003,011300,23.3,1,1,1,1
2371,60489.0,2967.0,2967.0,100.0,0.0,2.74,6.9,14.2,"Census Tract 114, Allen County, Ohio",39,003,011400,21.1,1,1,0,0
2372,80625.0,3553.0,3061.0,86.2,12.8,2.8,17.5,16.0,"Census Tract 121, Allen County, Ohio",39,003,012100,33.5,0,0,1,0
2373,38539.0,4152.0,3857.0,92.9,4.1,2.39,17.3,12.4,"Census Tract 9540, Gallia County, Ohio",39,053,954000,29.700000000000003,0,0,1,0
2374,45530.0,6442.0,6208.0,96.4,4.4,2.46,3.6,11.5,"Census Tract 9539, Gallia County, Ohio",39,053,953900,15.1,0,0,0,0
2375,50530.0,4657.0,4436.0,95.3,4.6,2.44,3.9,8.7,"Census Tract 9535, Gallia County, Ohio",39,053,953500,12.6,1,1,0,0
2376,37966.0,4141.0,4104.0,99.1,0.4,2.77,6.5,3.7,"Census Tract 9536, Gallia County, Ohio",39,053,953600,10.2,0,0,0,0
2377,36974.0,4626.0,4286.0,92.7,5.3,3.07,1.4,5.5,"Census Tract 9537, Gallia County, Ohio",39,053,953700,6.9,0,0,0,0
2378,50037.0,2364.0,2252.0,95.3,4.9,2.28,8.9,20.6,"Census Tract 9541, Gallia County, Ohio",39,053,954100,29.5,0,0,1,0
2379,35769.0,3821.0,3805.0,99.6,0.5,2.52,7.5,7.7,"Census Tract 9538, Gallia County, Ohio",39,053,953800,15.2,0,0,0,0
2380,16577.0,1978.0,1096.0,55.4,51.6,2.76,12.1,13.7,"Census Tract 709.01, Lorain County, Ohio",39,093,070901,25.799999999999997,0,0,1,0
2381,43937.0,3782.0,3361.0,88.9,13.3,2.07,23.0,7.8,"Census Tract 9561, Ross County, Ohio",39,141,956100,30.8,0,0,1,0
2382,57850.0,4287.0,4272.0,99.7,0.9,2.44,7.1,15.1,"Census Tract 9567, Ross County, Ohio",39,141,956700,22.2,1,1,0,0
2383,47500.0,5299.0,3328.0,62.8,38.2,2.77,12.7,3.2,"Census Tract 9556.02, Ross County, Ohio",39,141,955602,15.899999999999999,0,0,0,0
2384,34280.0,3205.0,3003.0,93.7,5.6,2.6,21.1,8.2,"Census Tract 9564, Ross County, Ohio",39,141,956400,29.3,0,0,1,0
2385,59407.0,4013.0,3959.0,98.7,1.7,2.53,10.4,4.2,"Census Tract 9556.03, Ross County, Ohio",39,141,955603,14.600000000000001,1,1,0,0
2386,64163.0,4402.0,4038.0,91.7,5.7,2.49,18.5,22.6,"Census Tract 9559, Ross County, Ohio",39,141,955900,41.1,0,0,1,0
2387,47892.0,4965.0,4909.0,98.9,1.3,2.63,13.6,13.7,"Census Tract 9566, Ross County, Ohio",39,141,956600,27.299999999999997,0,0,1,0
2388,39841.0,5760.0,5708.0,99.1,1.9,2.64,11.6,9.0,"Census Tract 9568, Ross County, Ohio",39,141,956800,20.6,0,0,0,0
2389,33470.0,3812.0,3622.0,95.0,11.4,2.62,17.4,9.1,"Census Tract 9565, Ross County, Ohio",39,141,956500,26.5,0,0,1,0
2390,67870.0,6221.0,6186.0,99.4,0.9,2.7,8.8,4.2,"Census Tract 9555, Ross County, Ohio",39,141,955500,13.0,1,1,0,0
2391,65208.0,2245.0,2199.0,98.0,1.0,2.82,5.2,13.8,"Census Tract 9556.01, Ross County, Ohio",39,141,955601,19.0,1,1,0,0
2392,31705.0,1584.0,847.0,53.5,44.0,2.73,4.9,2.1,"Census Tract 2, Clark County, Ohio",39,023,000200,7.0,0,0,0,0
2393,20389.0,2431.0,1907.0,78.4,26.1,2.64,9.3,8.9,"Census Tract 9.01, Clark County, Ohio",39,023,000901,18.200000000000003,0,0,0,0
2394,23560.0,4245.0,2732.0,64.4,45.4,2.47,8.0,11.5,"Census Tract 12, Clark County, Ohio",39,023,001200,19.5,0,0,0,0
2395,50769.0,4103.0,3977.0,96.9,5.1,2.6,21.0,25.8,"Census Tract 16, Clark County, Ohio",39,023,001600,46.8,1,1,1,1
2396,68007.0,3891.0,3839.0,98.7,0.6,2.57,8.3,9.9,"Census Tract 26.02, Clark County, Ohio",39,023,002602,18.200000000000003,1,1,0,0
2397,32276.0,1177.0,593.0,50.4,58.8,2.61,2.8,2.9,"Census Tract 11.01, Clark County, Ohio",39,023,001101,5.699999999999999,0,0,0,0
2398,27917.0,1292.0,502.0,38.9,64.6,2.54,17.6,3.5,"Census Tract 9.02, Clark County, Ohio",39,023,000902,21.1,0,0,0,0
2399,34726.0,1495.0,1053.0,70.4,40.6,2.33,35.0,29.9,"Census Tract 10, Clark County, Ohio",39,023,001000,64.9,0,0,1,0
2400,24875.0,1573.0,1323.0,84.1,20.0,2.88,3.8,0.5,"Census Tract 3, Clark County, Ohio",39,023,000300,4.3,0,0,0,0
2401,27273.0,2193.0,1583.0,72.2,20.2,2.18,8.8,4.8,"Census Tract 4, Clark County, Ohio",39,023,000400,13.600000000000001,0,0,0,0
2402,43617.0,2837.0,1007.0,35.5,73.7,2.35,18.5,36.1,"Census Tract 11.02, Clark County, Ohio",39,023,001102,54.6,0,0,1,0
2403,33607.0,2397.0,2099.0,87.6,13.5,2.23,31.8,11.3,"Census Tract 17, Clark County, Ohio",39,023,001700,43.1,0,0,1,0
2404,75861.0,4279.0,4061.0,94.9,3.9,2.59,11.2,12.3,"Census Tract 22, Clark County, Ohio",39,023,002200,23.5,1,1,1,1
2405,54607.0,3162.0,3162.0,100.0,0.0,2.68,9.2,3.9,"Census Tract 23.01, Clark County, Ohio",39,023,002301,13.1,1,1,0,0
2406,75357.0,4511.0,4428.0,98.2,0.0,2.75,19.3,6.3,"Census Tract 28, Clark County, Ohio",39,023,002800,25.6,1,1,1,1
2407,50378.0,4749.0,4628.0,97.5,0.4,2.6,23.8,21.2,"Census Tract 29.02, Clark County, Ohio",39,023,002902,45.0,1,1,1,1
2408,70843.0,2441.0,2371.0,97.1,2.7,2.43,12.6,12.1,"Census Tract 32, Clark County, Ohio",39,023,003200,24.7,1,1,1,1
2409,74688.0,2195.0,2172.0,99.0,0.7,2.59,32.4,16.3,"Census Tract 20, Clark County, Ohio",39,023,002000,48.7,1,1,1,1
2410,37292.0,1643.0,1508.0,91.8,7.9,2.07,10.7,4.0,"Census Tract 21, Clark County, Ohio",39,023,002100,14.7,0,0,0,0
2411,37966.0,3175.0,3100.0,97.6,0.0,2.97,37.5,22.3,"Census Tract 27.01, Clark County, Ohio",39,023,002701,59.8,0,0,1,0
2412,20119.0,1311.0,1246.0,95.0,10.9,2.41,3.9,1.9,"Census Tract 5, Clark County, Ohio",39,023,000500,5.8,0,0,0,0
2413,27149.0,2698.0,2237.0,82.9,29.8,2.45,9.4,1.9,"Census Tract 6, Clark County, Ohio",39,023,000600,11.3,0,0,0,0
2414,41216.0,2275.0,2159.0,94.9,1.8,2.35,13.5,41.4,"Census Tract 27.02, Clark County, Ohio",39,023,002702,54.9,0,0,1,0
2415,54766.0,4500.0,4111.0,91.4,10.6,2.48,12.9,17.1,"Census Tract 711, Lorain County, Ohio",39,093,071100,30.0,0,0,1,0
2416,72222.0,3637.0,3502.0,96.3,5.0,2.34,17.7,6.3,"Census Tract 911, Lorain County, Ohio",39,093,091100,24.0,1,1,1,1
2417,72480.0,8263.0,8238.0,99.7,0.2,2.67,4.5,7.1,"Census Tract 941, Lorain County, Ohio",39,093,094100,11.6,1,1,0,0
2418,71398.0,5445.0,5299.0,97.3,0.6,2.51,28.2,17.1,"Census Tract 103, Lorain County, Ohio",39,093,010300,45.3,1,1,1,1
2419,50278.0,1632.0,1526.0,93.5,14.8,2.47,17.9,5.4,"Census Tract 225, Lorain County, Ohio",39,093,022500,23.299999999999997,1,1,1,1
2420,28885.0,3552.0,2547.0,71.7,22.2,2.97,11.9,10.0,"Census Tract 231, Lorain County, Ohio",39,093,023100,21.9,0,0,0,0
2421,33427.0,3094.0,2168.0,70.1,25.7,3.07,20.3,10.8,"Census Tract 232, Lorain County, Ohio",39,093,023200,31.1,0,0,1,0
2422,65784.0,5634.0,5331.0,94.6,3.0,2.54,13.0,25.8,"Census Tract 806, Lorain County, Ohio",39,093,080600,38.8,1,1,1,1
2423,57763.0,1815.0,1753.0,96.6,3.9,2.15,31.7,4.4,"Census Tract 221, Lorain County, Ohio",39,093,022100,36.1,1,1,1,1
2424,73456.0,4067.0,3706.0,91.1,6.2,2.5,8.6,5.8,"Census Tract 281, Lorain County, Ohio",39,093,028100,14.399999999999999,0,0,0,0
2425,57435.0,3419.0,3352.0,98.0,0.6,2.34,19.3,29.4,"Census Tract 502, Lorain County, Ohio",39,093,050200,48.7,1,1,1,1
2426,71473.0,8045.0,7720.0,96.0,0.5,2.44,12.2,10.7,"Census Tract 503, Lorain County, Ohio",39,093,050300,22.9,1,1,1,1
2427,52475.0,2330.0,2310.0,99.1,0.6,2.46,30.0,8.7,"Census Tract 504, Lorain County, Ohio",39,093,050400,38.7,1,1,1,1
2428,48767.0,4340.0,3931.0,90.6,7.7,2.19,41.6,9.7,"Census Tract 706, Lorain County, Ohio",39,093,070600,51.3,0,0,1,0
2429,26563.0,1517.0,1296.0,85.4,18.7,2.08,5.3,3.0,"Census Tract 710, Lorain County, Ohio",39,093,071000,8.3,0,0,0,0
2430,66250.0,2151.0,2006.0,93.3,7.9,2.62,35.5,8.4,"Census Tract 715, Lorain County, Ohio",39,093,071500,43.9,1,1,1,1
2431,76080.0,9883.0,9225.0,93.3,5.1,2.7,5.9,3.0,"Census Tract 807, Lorain County, Ohio",39,093,080700,8.9,1,1,0,0
2432,22740.0,4115.0,2421.0,58.8,41.3,2.26,30.3,25.8,"Census Tract 228, Lorain County, Ohio",39,093,022800,56.1,0,0,1,0
2433,36049.0,4438.0,3692.0,83.2,15.8,2.17,5.5,26.4,"Census Tract 242, Lorain County, Ohio",39,093,024200,31.9,0,0,1,0
2434,40544.0,4645.0,3667.0,78.9,29.9,2.41,19.8,17.4,"Census Tract 704, Lorain County, Ohio",39,093,070400,37.2,0,0,1,0
2435,79179.0,3518.0,3518.0,100.0,0.0,2.66,17.9,11.5,"Census Tract 902, Lorain County, Ohio",39,093,090200,29.4,1,1,1,1
2436,24538.0,1698.0,1417.0,83.5,15.2,2.07,37.1,13.6,"Census Tract 240, Lorain County, Ohio",39,093,024000,50.7,0,0,1,0
2437,57364.0,4621.0,4332.0,93.7,5.6,2.62,14.0,7.4,"Census Tract 713, Lorain County, Ohio",39,093,071300,21.4,1,1,0,0
2438,61070.0,5767.0,5684.0,98.6,2.3,2.61,22.6,16.5,"Census Tract 212, Lorain County, Ohio",39,093,021200,39.1,1,1,1,1
2439,12371.0,888.0,626.0,70.5,26.7,1.65,1.9,15.4,"Census Tract 708, Lorain County, Ohio",39,093,070800,17.3,0,0,0,0
2440,45529.0,2925.0,2898.0,99.1,3.1,2.57,9.3,12.8,"Census Tract 3250, Miami County, Ohio",39,109,325000,22.1,0,0,0,0
2441,61571.0,3460.0,3416.0,98.7,0.6,2.72,7.8,6.1,"Census Tract 3301, Miami County, Ohio",39,109,330100,13.899999999999999,1,1,0,0
2442,54297.0,8775.0,7616.0,86.8,6.2,2.44,11.6,6.5,"Census Tract 3650, Miami County, Ohio",39,109,365000,18.1,0,0,0,0
2443,90700.0,5711.0,5526.0,96.8,1.6,2.99,13.4,14.6,"Census Tract 3653.02, Miami County, Ohio",39,109,365302,28.0,1,1,1,1
2444,61500.0,5081.0,5073.0,99.8,0.2,2.51,11.1,10.3,"Census Tract 3401, Miami County, Ohio",39,109,340100,21.4,1,1,0,0
2445,61524.0,4434.0,4414.0,99.5,0.3,2.73,5.7,7.1,"Census Tract 3901, Miami County, Ohio",39,109,390100,12.8,1,1,0,0
2446,51352.0,4397.0,4196.0,95.4,5.3,2.38,10.2,8.6,"Census Tract 3001, Miami County, Ohio",39,109,300100,18.799999999999997,1,1,0,0
2447,62259.0,4035.0,3837.0,95.1,2.5,2.4,10.0,19.5,"Census Tract 3150.01, Miami County, Ohio",39,109,315001,29.5,1,1,1,1
2448,43047.0,5911.0,5447.0,92.2,9.5,2.26,13.3,11.4,"Census Tract 3653.01, Miami County, Ohio",39,109,365301,24.700000000000003,0,0,1,0
2449,76637.0,6797.0,6616.0,97.3,2.3,2.72,9.9,12.8,"Census Tract 3801, Miami County, Ohio",39,109,380100,22.700000000000003,1,1,0,0
2450,66087.0,3402.0,3307.0,97.2,3.3,2.35,21.0,17.2,"Census Tract 30.02, Clark County, Ohio",39,023,003002,38.2,1,1,1,1
2451,57535.0,2660.0,2613.0,98.2,2.5,2.32,18.4,54.3,"Census Tract 31.01, Clark County, Ohio",39,023,003101,72.69999999999999,1,1,1,1
2452,40942.0,2749.0,2708.0,98.5,1.9,2.49,5.4,4.0,"Census Tract 33.02, Clark County, Ohio",39,023,003302,9.4,0,0,0,0
2453,39231.0,3527.0,3376.0,95.7,0.9,2.75,21.1,59.4,"Census Tract 29.01, Clark County, Ohio",39,023,002901,80.5,0,0,1,0
2454,35538.0,3895.0,3333.0,85.6,16.2,2.12,40.7,11.4,"Census Tract 14, Clark County, Ohio",39,023,001400,52.1,0,0,1,0
2455,62727.0,3792.0,3751.0,98.9,0.1,2.59,9.1,11.8,"Census Tract 26.01, Clark County, Ohio",39,023,002601,20.9,1,1,0,0
2456,72383.0,3036.0,2969.0,97.8,2.2,2.23,8.1,22.8,"Census Tract 30.01, Clark County, Ohio",39,023,003001,30.9,1,1,1,1
2457,62917.0,3503.0,3488.0,99.6,0.5,2.66,10.7,9.5,"Census Tract 33.01, Clark County, Ohio",39,023,003301,20.2,1,1,0,0
2458,20900.0,2693.0,2244.0,83.3,17.6,2.37,1.5,11.0,"Census Tract 7, Clark County, Ohio",39,023,000700,12.5,0,0,0,0
2459,38162.0,3680.0,3408.0,92.6,5.4,2.34,40.0,7.6,"Census Tract 13, Clark County, Ohio",39,023,001300,47.6,0,0,1,0
2460,38837.0,4292.0,3994.0,93.1,6.3,2.4,16.7,5.8,"Census Tract 15, Clark County, Ohio",39,023,001500,22.5,0,0,0,0
2461,51328.0,1855.0,1827.0,98.5,1.2,2.42,27.5,22.8,"Census Tract 31.02, Clark County, Ohio",39,023,003102,50.3,1,1,1,1
2462,58713.0,2803.0,2713.0,96.8,2.2,2.2,40.9,6.0,"Census Tract 19, Clark County, Ohio",39,023,001900,46.9,1,1,1,1
2463,15370.0,2509.0,1038.0,41.4,56.2,2.62,35.3,10.8,"Census Tract 1238, Cuyahoga County, Ohio",39,035,123800,46.099999999999994,0,0,1,0
2464,37111.0,4404.0,2373.0,53.9,36.7,2.62,36.5,8.9,"Census Tract 1243, Cuyahoga County, Ohio",39,035,124300,45.4,0,0,1,0
2465,59205.0,4525.0,4408.0,97.4,3.6,2.39,62.8,9.3,"Census Tract 1774.05, Cuyahoga County, Ohio",39,035,177405,72.1,1,1,1,1
2466,64444.0,3092.0,2900.0,93.8,1.7,2.51,15.8,22.9,"Census Tract 1741.03, Cuyahoga County, Ohio",39,035,174103,38.7,1,1,1,1
2467,67694.0,6190.0,5570.0,90.0,6.6,2.2,9.7,11.3,"Census Tract 1751.04, Cuyahoga County, Ohio",39,035,175104,21.0,0,0,0,0
2468,51926.0,3368.0,3257.0,96.7,2.4,2.44,33.5,1.9,"Census Tract 1771.04, Cuyahoga County, Ohio",39,035,177104,35.4,1,1,1,1
2469,43056.0,5203.0,5030.0,96.7,2.4,2.22,21.1,34.5,"Census Tract 1776.08, Cuyahoga County, Ohio",39,035,177608,55.6,0,0,1,0
2470,103750.0,1355.0,1355.0,100.0,0.0,2.68,17.8,5.9,"Census Tract 1351.06, Cuyahoga County, Ohio",39,035,135106,23.700000000000003,1,1,1,1
2471,41190.0,4473.0,3501.0,78.3,13.2,2.28,34.4,22.0,"Census Tract 1371.02, Cuyahoga County, Ohio",39,035,137102,56.4,0,0,1,0
2472,45478.0,3625.0,1253.0,34.6,65.0,2.53,20.9,10.4,"Census Tract 1405, Cuyahoga County, Ohio",39,035,140500,31.299999999999997,0,0,1,0
2473,42366.0,4354.0,3124.0,71.8,10.3,1.8,8.5,9.6,"Census Tract 1411, Cuyahoga County, Ohio",39,035,141100,18.1,0,0,0,0
2474,68000.0,3140.0,2453.0,78.1,13.4,2.06,2.8,8.7,"Census Tract 1412, Cuyahoga County, Ohio",39,035,141200,11.5,0,0,0,0
2475,53861.0,3206.0,2924.0,91.2,9.5,2.33,8.7,2.1,"Census Tract 1614, Cuyahoga County, Ohio",39,035,161400,10.799999999999999,0,0,0,0
2476,64450.0,2687.0,2100.0,78.2,18.4,2.08,47.3,17.9,"Census Tract 1701.01, Cuyahoga County, Ohio",39,035,170101,65.19999999999999,0,0,1,0
2477,45670.0,2325.0,1233.0,53.0,44.9,2.09,31.3,30.2,"Census Tract 1712.06, Cuyahoga County, Ohio",39,035,171206,61.5,0,0,1,0
2478,26902.0,1530.0,1229.0,80.3,24.1,2.31,10.8,1.3,"Census Tract 1038, Cuyahoga County, Ohio",39,035,103800,12.100000000000001,0,0,0,0
2479,32151.0,3464.0,2588.0,74.7,20.8,2.49,9.8,4.1,"Census Tract 1054, Cuyahoga County, Ohio",39,035,105400,13.9,0,0,0,0
2480,24706.0,2100.0,1653.0,78.7,16.3,2.65,6.6,6.1,"Census Tract 1055, Cuyahoga County, Ohio",39,035,105500,12.7,0,0,0,0
2481,34872.0,2835.0,2344.0,82.7,10.5,2.45,0.6,5.7,"Census Tract 1063, Cuyahoga County, Ohio",39,035,106300,6.3,0,0,0,0
2482,78925.0,8087.0,7844.0,97.0,1.3,2.63,5.4,16.3,"Census Tract 3501, Miami County, Ohio",39,109,350100,21.700000000000003,1,1,0,0
2483,46034.0,5084.0,4957.0,97.5,4.1,2.5,9.4,25.2,"Census Tract 3651.02, Miami County, Ohio",39,109,365102,34.6,0,0,1,0
2484,49556.0,5866.0,5401.0,92.1,8.0,2.57,14.1,7.5,"Census Tract 3151, Miami County, Ohio",39,109,315100,21.6,0,0,0,0
2485,41887.0,4933.0,4933.0,100.0,0.5,2.36,22.0,12.9,"Census Tract 3450, Miami County, Ohio",39,109,345000,34.9,0,0,1,0
2486,34485.0,5268.0,5163.0,98.0,7.6,2.58,24.3,5.9,"Census Tract 3153, Miami County, Ohio",39,109,315300,30.200000000000003,0,0,1,0
2487,53377.0,3614.0,3590.0,99.3,0.1,2.52,12.2,7.5,"Census Tract 3201, Miami County, Ohio",39,109,320100,19.7,1,1,0,0
2488,63102.0,3769.0,3722.0,98.8,0.8,2.59,30.9,19.2,"Census Tract 3651.01, Miami County, Ohio",39,109,365101,50.099999999999994,1,1,1,1
2489,36373.0,4510.0,4416.0,97.9,5.0,2.4,14.3,40.1,"Census Tract 3150.02, Miami County, Ohio",39,109,315002,54.400000000000006,0,0,1,0
2490,39000.0,3728.0,3538.0,94.9,4.9,2.4,11.8,8.1,"Census Tract 3652, Miami County, Ohio",39,109,365200,19.9,0,0,0,0
2491,40078.0,3990.0,3983.0,99.8,0.2,2.12,17.9,9.1,"Census Tract 9668, Monroe County, Ohio",39,111,966800,27.0,0,0,1,0
2492,47945.0,3236.0,3224.0,99.6,0.0,2.37,6.8,12.2,"Census Tract 9666, Monroe County, Ohio",39,111,966600,19.0,0,0,0,0
2493,45664.0,3876.0,3868.0,99.8,0.6,2.72,9.9,6.5,"Census Tract 9667, Monroe County, Ohio",39,111,966700,16.4,0,0,0,0
2494,40431.0,3137.0,3132.0,99.8,0.2,2.27,7.2,8.4,"Census Tract 9669, Monroe County, Ohio",39,111,966900,15.600000000000001,0,0,0,0
2495,34439.0,4186.0,867.0,20.7,82.4,2.29,8.0,11.2,"Census Tract 5, Montgomery County, Ohio",39,113,000500,19.2,0,0,0,0
2496,22546.0,3679.0,1031.0,28.0,72.8,2.03,20.3,2.6,"Census Tract 11, Montgomery County, Ohio",39,113,001100,22.900000000000002,0,0,1,0
2497,25777.0,6263.0,5066.0,80.9,20.4,2.72,7.7,3.4,"Census Tract 18, Montgomery County, Ohio",39,113,001800,11.1,0,0,0,0
2498,27550.0,4317.0,3922.0,90.9,5.8,2.45,0.6,3.5,"Census Tract 19, Montgomery County, Ohio",39,113,001900,4.1,0,0,0,0
2499,38953.0,6185.0,5756.0,93.1,9.5,2.54,14.0,4.3,"Census Tract 26, Montgomery County, Ohio",39,113,002600,18.3,0,0,0,0
2500,52726.0,2250.0,2080.0,92.4,9.5,2.22,72.3,8.7,"Census Tract 28, Montgomery County, Ohio",39,113,002800,81.0,1,1,1,1
2501,34848.0,3162.0,3017.0,95.4,4.7,2.24,12.9,8.3,"Census Tract 30, Montgomery County, Ohio",39,113,003000,21.200000000000003,0,0,0,0
2502,43814.0,2431.0,2299.0,94.6,5.0,1.86,40.2,12.7,"Census Tract 209, Montgomery County, Ohio",39,113,020900,52.900000000000006,0,0,1,0
2503,51495.0,2570.0,2439.0,94.9,2.4,2.36,36.5,34.9,"Census Tract 214, Montgomery County, Ohio",39,113,021400,71.4,1,1,1,1
2504,38272.0,1772.0,1645.0,92.8,5.9,2.24,20.6,18.5,"Census Tract 215.02, Montgomery County, Ohio",39,113,021502,39.1,0,0,1,0
2505,69056.0,5075.0,4591.0,90.5,6.1,2.16,6.3,12.6,"Census Tract 404.01, Montgomery County, Ohio",39,113,040401,18.9,0,0,0,0
